id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
357,st-marys-church,St. Mary's Church,Israel,Ashqelon / Philistine Plain / Central / Israel / Browse by Countries,31.7753806,35.2323212,nominatim,low,,"matched 'בית הכנסת תפארת ישראל, הקראים, הרובע היהודי, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9114001, ישראל'",31.670700,34.766600,medium,"St. Mary's Church was located on the east side of Ashqelon near the Jerusalem Gate; coordinates placed in eastern Ashqelon consistent with Byzantine-era church location, though exact site may be uncer",
358,gate-glacis,Gate & Glacis,Israel,Ashqelon / Philistine Plain / Central / Israel / Browse by Countries,32.660705,35.558493,nominatim,low,,"matched 'שער, עמק הירדן, מנחמיה, מועצה אזורית עמק המעיינות, נפת יזרעאל, מחוז הצפון, 1515700, ישראל'",31.666600,34.266700,high,Description explicitly identifies a Middle Bronze Age rampart/glacis at Ashqelon on the Mediterranean coast; coordinates place the gate structure within the ancient city of Ashqelon in southwestern Is,
360,pool-of-siloam-and-valley-street,Pool of Siloam and Valley Street,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.961041,35.487595,nominatim,low,,"matched 'בריכה, 89, גני הדר, צפת, נפת צפת, מחוז הצפון, 1311502, ישראל'",31.774300,35.235300,high,"The Pool of Siloam discovered in 2004 by Shukrun, Reich, and Seligman in southeast Jerusalem is a well-documented archaeological site; the description's biblical and rabbinic references confirm the tr",
361,gihon-spring,Gihon Spring,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.773235,35.2368303,nominatim,low,,"matched 'בית המעיין (מעיין הגיחון), פיר וורן, עיר דוד, סילוואן, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9114001, ישראל'",31.773200,35.236800,high,Gihon Spring is Jerusalem's primary natural freshwater source located east of the City of David in the Kidron Valley; the existing candidate coordinates align with this well-documented archaeological ,
362,middle-bronze-age-channel,Middle Bronze Age Channel,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.774300,35.235300,high,"The Middle Bronze Age II Channel is a known water system in Jerusalem running from Gihon Spring to Pool of Siloam in the Kidron Valley; coordinates point to the Gihon Spring area, the documented start",
363,hezekiahs-tunnel-363,Hezekiah's Tunnel,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.772358,35.235673,wikidata,high,Q1620682,matched 'Hezekiah's Tunnel' (Ancient underground water tunnel in Jerusalem) — archaeological/historic class; country match,,,,,
364,diagonal-tunnel,Diagonal Tunnel,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.737500,35.235300,high,"The Diagonal Tunnel is part of the Jebusite water system at the Gihon Spring in the City of David, Jerusalem, with coordinates placing it at the spring entrance where the tunnel originates.",
365,gihon-pool-system,Gihon Pool System,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.773235,35.2368303,nominatim,low,,"matched 'בית המעיין (מעיין הגיחון), פיר וורן, עיר דוד, סילוואן, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9114001, ישראל'",31.773200,35.236800,high,"The description explicitly references the Gihon Spring in Jerusalem with archaeological excavations by Reich and Shukron near the spring, matching the existing candidate coordinates in the City of Dav",
366,warrens-shaft-366,Warren's Shaft,Israel,Water Systems (7 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7731,35.2361,wikidata,high,Q3655064,matched 'Warren's Shaft' (archaeological site in Israel) — archaeological/historic class; country match,,,,,
368,patmos-acropolis-kastelli,Patmos Acropolis (Kastelli),Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,35.20888889,25.33777778,wikidata,medium,Q845105,"matched 'Kastelli' (town in Minoa Pediada municipality, Heraklion, Crete) — place class; country match",37.309800,26.558900,high,"Description clearly identifies Kastelli as the acropolis on central Patmos island towering over the main harbor; the existing Wikidata candidate is incorrectly matched to Crete, but Patmos is in the D",
369,patmos-views-of-island,Patmos: Views of Island,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.309166666667,26.546666666667,wikidata,medium,Q12882473,"matched 'Chora' (village and capital of Patmos, Greece) — place class; country match",,,excluded,"The description explicitly states this section contains 'rarely seen/visited places illustrating the terrain of the island' — it is a panoramic overview of Patmos as a whole, not a single specific loc",not_a_single_point
370,patmos-harborskala,Patmos: Harbor/Skala,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.309166666667,26.546666666667,wikidata,medium,Q12882473,"matched 'Chora' (village and capital of Patmos, Greece) — place class; country match",37.305800,26.559700,high,"Skala is the well-documented main port village of Patmos island, located at the harbor on the northern coast; the existing candidate point is for Chora (the capital), but Skala is distinctly the port ",
372,patmos-monastery-of-saint-john,Patmos: Monastery of Saint John,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.309166666667,26.546666666667,wikidata,medium,Q12882473,"matched 'Chora' (village and capital of Patmos, Greece) — place class; country match",37.309167,26.546667,high,"The Monastery of Saint John the Theologian is the primary landmark in Chora, the capital of Patmos island, and the existing candidate coordinates are well-established for this famous monastery.",
374,rockefeller-museum,Rockefeller Museum,Israel,East Jerusalem / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.784444444444,35.235833333333,wikidata,medium,Q1430185,matched 'Rockefeller Museum' (archaeological museum in East Jerusalem housing antiquities) — place class; country match,31.784444,35.235833,high,Description confirms the Rockefeller Museum is in East Jerusalem just outside the northeast corner of the Old City Wall; existing candidate matches known location of this landmark museum established i,
375,israel-museum,Israel Museum,Israel,Israel Museum and Yad VaShem (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.770249735842096,35.225798903046545,wikidata,low,Q97219013,"matched 'Israel Film Archive - Jerusalem Cinematheque' (Public archive operating as part of the Jerusalem Cinematheque, it preserves the audiovisual heritage of the Land of Israel. It houses approximately 12,000 original copies of documentary material and approximately 32,000 reels of screening copies) — country match",31.768600,35.193100,high,"The Israel Museum is a well-known singular institution in west Jerusalem opposite the Knesset, with the Shrine of the Book on its grounds; coordinates place it at the main museum complex in Givat Ram.",
376,patmos-monastery-church,Patmos Monastery Church,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.309166666667,26.546666666667,wikidata,medium,Q12882473,"matched 'Chora' (village and capital of Patmos, Greece) — place class; country match",37.309167,26.546667,high,"The Monastery of St. John the Theologian is the most famous and singular monastery on Patmos, built by Christodoulos in the 11th century, located in Chora (the capital), matching the existing candidat",
377,tarsus-roman-temple,Tarsus (Roman Temple),Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.916666666667,34.9,wikidata,medium,Q134287,"matched 'Tarsus' (district and town in Mersin, Turkey) — place class; country match",36.916667,34.900000,medium,"The Donuktash Roman temple is located in Tarsus; the existing candidate coordinates match the town center, though the exact street location within Tarsus cannot be more precisely determined from the d",
379,broad-avigads-wall,Broad (Avigad's) Wall,Israel,Old City Antiquities (3 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.776600,35.229300,high,"Avigad's Broad Wall is a famous archaeological discovery in the Jewish Quarter of the Old City of Jerusalem, excavated during 1970s rebuilding; it runs along the western hill and is a well-documented ",
380,ethiopians-6-images,Ethiopians 6 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.738300,35.229400,high,The Ethiopian Chapel is accessed via a doorway in the northeastern corner of the Church of the Holy Sepulcher's courtyard in Jerusalem's Old City.,
381,greek-catholicon-8-images,Greek Catholicon 8 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7778647,35.2279912,nominatim,low,,"matched 'הפטריארכיה היוונית-אורתודוקסית, הפטריארכיה היוונית, הרובע הנוצרי, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלי'",31.778600,35.229100,high,"The Catholicon is the main Greek Orthodox church sanctuary within the Church of the Holy Sepulcher, positioned east of the Rotunda; the existing candidate is very close to the correct location within ",
382,chapel-of-true-cross-5-images,Chapel of True Cross 5 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.82452,35.650945,nominatim,low,,"matched 'קפלה, 92, מועצה אזורית גולן, נפת רמת הגולן, מחוז הצפון, ישראל'",31.138580,35.228970,high,The Chapel of the True Cross is a specific interior chapel within the Church of the Holy Sepulcher in Jerusalem's Old City; the description confirms its location within this famous church complex.,
383,chapel-of-saint-helena-7-images,Chapel of Saint Helena 7 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.82452,35.650945,nominatim,low,,"matched 'קפלה, 92, מועצה אזורית גולן, נפת רמת הגולן, מחוז הצפון, ישראל'",31.938400,35.229400,high,"The description clearly identifies this as an Armenian chapel inside the Church of the Holy Sepulcher in Jerusalem, reached by descending 29 steps at the eastern end—a well-documented location within ",
384,armenians-5-images,Armenians 5 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.738300,35.229400,high,"Description explicitly references the Armenian section of the Church of the Holy Sepulcher in Jerusalem, a specific and famous singular location with well-documented Armenian territories.",
385,chapel-of-adam-2-images,Chapel of Adam 2 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.82452,35.650945,nominatim,low,,"matched 'קפלה, 92, מועצה אזורית גולן, נפת רמת הגולן, מחוז הצפון, ישראל'",31.738200,35.229400,high,"The Chapel of Adam is a well-documented site within the Church of the Holy Sepulchre in Jerusalem, located directly beneath the Rock of Golgotha (Calvary), accessible from the lower level of the churc",
386,coptic-chapels-4-images,Coptic Chapels 4 images,Israel,Church of Holy Sepulcher (12 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.0486666,34.7535081,nominatim,low,,"matched 'מנזר אנטוניוס הקדוש (קופטי), יצחק אבינרי, תל־אביב–יפו, יפו, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 6803608, ישראל'",31.738300,35.229400,high,"The description explicitly identifies the location as Coptic chapels within or near the Church of the Holy Sepulcher in Jerusalem, with specific mention of the Tomb of Joseph of Arimathea to the west;",
