section_ID,section_Parent_ID,section_Title,section_Text,section_Map_X,section_Map_Y,section_DateAdded,section_LastModified,section_SortOrder,section_Type_ID,section_Level,section_Image,section_Keywords,section_Notes,section_Old_ID,section_Old_Parent_ID
82,20,Thyatira,"<p>Thyatira, modern Akhisar, is located 42 mi. [67 km.] inland from the Aegean Sea. It is the fourth of the seven churches addressed by John (Revelation 2:18&ndash;29).</p>

<p>Although an important city in its own right, at times it protected Sardis, 37 mi. [59 km.], to the south, from Pergamum (47 mi. [75 km.] to the northwest) - and at other times it was controlled by the rulers of Pergamum to protect the southeastern approach to their city.</p>

<p>Near the center of Akhisar, visible archaeological remains are located in a fenced off rectangular city block. From coins it is evident that guilds of bakers, bronze smiths, wool workers, potters, linen weavers and tanners were active in the city. Such guilds would often hold banquets that included the eating of food offered to idols and participation in immoral sexual acts (cf. Rev. 2:20&ndash;24).</p>

<p>Lydia, converted by Paul in Philippi, was a dealer in purple cloth from Thyatira (Acts 16:11&ndash;15). Evidently the purple used to dye the cloth was from the local &quot;madder&quot; plant, and not from the murex shellfish from Phoenicia.</p>

<hr />
<p>For a thorough discussion of the local allusions to Thyatira used by John, see Hemer, C. J. <em>The Letters to the Seven Churches of Asia in Their Local Setting</em>. A new introduction by David Aune. Grand Rapids, MI: Eerdmans, 2000. <a href=""http://www.amazon.com/exec/obidos/ASIN/0802847145/holylandphoto-20"" target=""_blank"">Click here to examine</a>.</p>

<p>&nbsp;</p>
",,,,,14,4,,ThyatiraMap2.jpg,"Thyatira, Turkey, Akhisar, Lydia, Revelation, Map, Maps",,75,31
83,20,Sardis Synagoge Gymnasium,"<p>Because of the size of Sardis, I have divided the images into two sections: those north of the modern road that divides the site (this section) and those south of the road (<a href=""go.asp?img=TWNASRSO04"" target=""_blank"">Temple of Artemis</a>, <a href=""go.asp?img=TWNASRSO02"" target=""_blank"">Pactolis</a><a href=""go.asp?img=TWNASRSO02"" target=""_blank""> River</a>, <a href=""go.asp?img=TWNASRSO31"" target=""_blank"">Byzantine Church</a>).</p>

<hr />
<p>Sardis (modern Sart) is located 52 mi. [83 km]. inland (east) from Smyrna (Izmir) in the Hermus River valley. It was a connecting link with Asia to the east. It was the capital of the Lydian kingdom that was ruled by king Croesus (ca. 560&ndash;546 B.C.). Its economic base included trade, textiles, and especially gold - mined from the nearby Pactolus River. Croesus was defeated by Cyrus the Persian (546 B.C.) who later defeated Babylon (539 B.C.) and allowed the Jews to return to Judea (Ezra 1:1&ndash;4).</p>

<p>It was one of the seven churches addressed by John (Revelation 3:1&ndash;6).</p>

<p>Sardis has been under excavation for over one hundred years. Major structural finds include a <a href=""go.asp?img=TWNASR09&amp;SiteID=76"" target=""_blank"">synagogue</a>, <a href=""go.asp?img=TWNASR06&amp;SiteID=76"" target=""_blank"">gymnasium</a>, and a <a href=""go.asp?img=TWNASRSO04"" target=""_blank"">temple of Artemis</a> (fourth largest in the ancient world, and one of the best preserved).</p>
",,,,,12,4,,SardisMap2.jpg,Sardis Map Maps,,76,31
84,22,Antalya Museum,"<p>
	There is a very&nbsp;fine regional museum in Antalya which, among other things,&nbsp;houses numerous artifacts found at <a href=""browse.asp?SiteID=52"" target=""_blank"">Perge</a>.</p>
",,,,,6,4,,84_PergeArtifactMap.jpg,"Antalya Museum, Turkey",,77,33
86,15,Hebron,"<P>The city of Hebron is located 20 mi. [33 km.] southwest of Jerusalem. Roads from the Negev, from Arad to the south and Beersheba to the southwest join here making Hebron a natural meeting point of peoples from the Negev with those of the Hill Country of Judah.</P>
<P>Abraham purchased a cave here and buried his wife Sarah in it. In turn Abraham, Isaac, and Jacob, and their spouses, were buried in Hebron. Joshua captured it and gave it to Caleb. Here David was made the king of Judah and later of both Judah and Israel. His son Absalom began his revolt here.</P>
<P>Today Hebron is a city of about 125,000 people - all of them Moslem Arabs save for about 500 Israelis who live in, or near, the city.</P>
<P>Excavations at Jebel er-Rumeideh have found remains from the Early Bronze Age (ca. 2400 B.C.), the Middle Bronze II (2000-1550 B.C.) and from the Israelite period (ca. 800 B.C.). The most prominent ancient structure in the city is the Tomb of the Patriarchs (Haram el-Khalil - the ""sacred space of the friend [of God]"" = Abraham).</P>",,,,,7,4,,86_HebronMap3.jpg,"Hebron, Abraham, David, Photos, Images, PowerPoint, Pictures",,79,8
87,32,Dhahr Mirzbaneh (Ein Samiya),"<P>Dhahr Mirzbaneh is a site located slightly east of Ein Samiya, about 16 mi. [25.5 km.] northeast of Jerusalem. The hillsides in the area are covered with tombs from the Early Bronze Age, the Middle Bronze I Age (2200-2000 B.C.), and from later periods. The cemetery contains thousands of tombs – most of them from the MB I Age. About 150 of them have been examined: first by Paul Lapp, then by Y. Meshorer, and later by Z. Yevin</P>
<P>Here images of tombs from the MB I Age are presented. These images were taken in the 1970’s during a time of road construction in the area.</P>",,,,,0,4,,DhahrMirzbanehMap3.jpg,"Israel, Central, Hill Country of Ephraim, Dhahr Mirzbaneh, Ein Samiya, Samiya, Kh. Marjameh, Paul Lapp, MB I, Middle Bronze I, 2200 B.C., Tomb, Abraham, Patriarchs, Samniya, En",,80,43
88,33,et-Tell (Ai?),"<P>Et-Tell is a 27.5 a. [11 ha.] mound located about 10 mi. [6.2 km.] north-northeast of Jerusalem – just west of the village of Deir Dibwan. The site was excavated at various times by J. Garstang, J. Marquet-Krause, and J. A. Callaway. The most prominent remains – very extensive – are from the Early Bronze Age (ca. 3150-2400 B.C.). There was a small unwalled village here, ca.&nbsp;6 a. [2.4 ha.] during the Iron I Age (1220-1050 B.C.).</P>
<P>This site, primarily because of its location in relation to Beitin (= biblical Bethel), is often identified with biblical Ai – a ruin or city that is mentioned in the Patriarchal (Gen 12:8; 13:3) and Joshua (7–12) narratives. The problem with this identification is that no one was living here at the time of the conquest of Joshua (ca. 1400 B.C. [early date] or 1250 B.C. [late date]).&nbsp; Alternative sites for ""Ai"" have been suggested.</P>",,,,,4,4,,et-TellMap.jpg,"et–Tell, Ai, Deir Dibwan",,81,44
89,23,Ephesus Lower City,"<p>Ephesus was the major city of Asia Minor during the New Testament era. It had a major port &ndash; now silted up &ndash; located at the end of the Spice and Silk Road that ran west from Arabia and Asia.</p>

<p>Paul visited the city on his second and third missionary journeys &ndash; staying there for about 3 years on his third journey. Ephesus is one of the seven churches mentioned in the book of Revelation (1:11; 2:1&ndash;7). It is mentioned 18 times in the New Testament.</p>

<p>It was the center for the worship of <a href=""go.asp?img=TWCSEA02&amp;SiteID=83"" target=""_blank"">Artemis</a> (Roman Diana). The Austrians have been excavating there for over 100 years!</p>

<p>Please see the commentary on various images regarding the magnificent structures and finds from Ephesus.&nbsp; To view important artifacts <a href=""browse.asp?SiteID=83"" target=""_blank"">Click Here</a>.</p>
",,,,,4,4,,EphesusMap2.jpg,Ephesus Map Maps,,82,34
90,3681,Artemis Room,"<p>This section contains a selection of artifacts that were found at Ephesus.</p>

<p>Ephesus was the major city of Asia Minor during the New Testament era. It was a major port &ndash; now silted up &ndash; located at the end of the spice and silk roads that ran west from Arabia and Asia.</p>

<p>Paul visited the city on his second and third missionary journeys &ndash; staying there for about 3 years on his third journey. Ephesus is one of the seven churches mentioned in the book of Revelation (1:11; 2:1&ndash;7). It is mentioned 18 times in the New Testament.</p>

<p>It was the center for the worship of Artemis (Roman Diana). The Austrians have been excavating there for over 100 years!</p>

<p>Most of these artifacts are housed in the museum in nearby Seljuk.</p>

<p>To view an Ephesus coin at the museum in Pergamum (Bergama)&nbsp;<a href=""browse.asp?SiteID=103&amp;ImageID=TWNAPM11"" target=""_blank"">Click Here</a>.</p>

<p><a href=""browse.asp?SiteID=82"" target=""_blank"">Click Here</a> to go to view the site of Ephesus.</p>
",,,,,0,4,,ArtemisPict.jpg,"Ephesus, Artifacts, Museum, Artemis Room
",,83,34
91,19,Silwan OT Tombs,"<P align=center><SPAN class=Blue>A brief description of the neighborhood of Silwan and<BR>the First Temple Tombs follows</SPAN>.</P>
<P>The Jerusalem&nbsp;<A href=""go.asp?img=IJOTIT01&amp;SiteID=84"">neighborhood of Silwan</A> is located southeast of the southeastern corner of the Old City wall. It is east of the ""<A href=""browse.asp?SiteID=86"" target=_blank>City of David</A>,""and just east of, and above, a portion of the Kidron Valley.</P>
<P>The village it self is built over 50 tombs from the 8th and 7th centuries B.C. This necropolis – ""city of the dead""&nbsp; – was investigated by David Ussishkin and&nbsp;<A href=""go.asp?img=IJOTIT27&amp;SiteID=91"" target=_blank>Gabriel Barkay</A> between 1968 and 1971. Investigations of this area are very difficult for the inhabitants of Silwan are normally very hostile to outsiders.</P>
<P>The two most famous tombs from this necropolis are ""the&nbsp;<A href=""go.asp?img=IJOTIT02&amp;SiteID=84"">Tomb of Pharaoh’s Daughter</A>"" and the ""<A href=""go.asp?img=IJOTIT05&amp;SiteID=84"">Tomb of the Royal Steward</A>.""</P>
<P>For a popular description of this necropolis see: Shanks, Hershel. ""The Tombs of Silwan."" <EM>Biblical Archaeology Review</EM>, vol. 20, no. 3 (May/June, 1994):38-51.</P>
<P>
<HR>
</P>
<P>You also may be interested in viewing the First Temple Tombs found on the grounds of the Ecole Biblique in Jerusalem - <A href=""go.asp?img=IJOTIT06&amp;SiteID=87"" target=_blank>Click Here</A>.</P>",,,,,25,4,,SilwanVillage.jpg,"Silwan, Tomb Tombs, Old Testament, Kidron Valley, Pharaoh, Daughter, Royal Steward",130209 - updated keywords! CR,84,28
92,34,Wilderness of Judah Views,"<P>The Wilderness of Judah is located east of the Hill Country of Judah – that is east of Hebron and Jerusalem. This area overlooks to Rift Valley (Dead Sea) to the east. It does not receive much rainfall. It is composed primarily of infertile Senonian Chalk with some deep west to east flowing valleys.</P>
<P>During the winter months, the wilderness usually has a light covering of green grass, and is used to pasture sheep and goats. It is about 60 mi. [96 km.] long and 10 mi. [16 km.] wide.</P>",,,,,0,4,,WildernessJudahMap.jpg,,,85,45
93,19,"City of David, Views TO","<p align=""left"">
	The City of David is the area in the sunlight just left of center.&nbsp; Please click on <a href=""go.asp?img=IJOTCD01&amp;SiteID=86"">City of David</a> for a description of this important area.</p>
<p align=""left"">
	This 15 acre [6 ha.] ancient core of Jerusalem is located between the Kidron and the Central Valleys (in the shade on the right [east] and left [west] of the core).&nbsp; It is situated here because of its nearness to the <a href=""go.asp?img=IJOTHT02"">Gihon Spring</a>.</p>
<p align=""left"">
	Notice how the Mount of Olives (to the right), and Mount Scopus (behind it), and the western hill (to the left) tower over it!</p>
",,,,,15,4,,CityofDavid.jpg,,,86,28
94,19,Tombs OT (First Temple),"<P>Old Testament (First Temple) Jerusalem was surrounded on all sides by tombs – by a ""necropolis"" (city of the dead).&nbsp; The images from the tombs of the <A href=""go.asp?img=IJOTIT06&amp;SiteID=87"">Ecole Biblique</A> are rather rare and unique.</P>
<P>
<HR>
</P>
<P><SPAN class=Blue>You also may be interested in viewing</SPAN> the important tombs in the Silwan neighborhood of Jerusalem, east of the City of David and east of the Kidron Valley -&nbsp;<A href=""browse.asp?SiteID=84"" target=_blank>Click Here</A>.</P>",,,,,26,4,,EcoleBibliqueTomb.jpg,,,87,28
95,28,Corinth Artifacts,"<p>This section contains images of some of the artifacts and small finds that have been discovered at Corinth.&nbsp; Most of these artifacts are housed in the museum in Corinth although some are small finds located on the site itself.</p>

<p><a href=""browse.asp?SiteID=67"" target=""_blank"">Click Here</a>&nbsp;to go to view the site of Corinth.</p>
",,,,,2,4,,ErastusArtifact.jpg,"Corinth, Artifacts, Museum",,88,39
96,21,Pisidian Antioch Artifacts,"<p align=""left""><span class=""Blue"">This section contains a selection of artifacts that were found at Pisidian Antioch</span>.</p>
<p>Most of these artifacts are housed in the museum in&nbsp;Yalvac &nbsp;although some are small finds located on the site itself.</p>
<p>&nbsp;<a href=""browse.asp?SiteID=53"" target=""_blank"">Click Here</a> to view the site of Pisidian Antioch.</p>",,,,,8,4,,SergiusPaulus.jpg,"Pisidian Antioch, Yalvac, Yalvaç, Museum",,89,32
97,19,Hezekiah's Tunnel,"<p align=""center""><span class=""Blue"">A brief description of the Gihon Spring, Hezekiah's Tunnel, and the Pool of Siloam follows</span>.</p>
<p align=""center"">For recent (summer 2005)&nbsp;discoveries of the New Testament Pool of Siloam <a href=""go.asp?s=360"" target=""_blank"">Click Here</a>.</p>
<p>Without an adequate water source a city in ancient times could simply not exist. Settlement in Jerusalem (the Old Ancient Core &ndash; later the <a href=""browse.asp?SiteID=86"" target=""_blank"">City of David</a>) developed around the major water source in the area &ndash; the Gihon Spring.</p>
<p>The Judean king Hezekiah (715 B.C. - 686 B.C.) built a tunnel to transport water from the <a href=""go.asp?img=IJOTHT02&amp;SiteID=90"">Gihon Spring</a> to the <a href=""go.asp?img=IJOTHT07&amp;SiteID=90"">Pool of Siloam</a>. It is 1760 ft. in length. At the beginning the ceiling is very low, at the Siloam end quite high. It seems that it was built to bring water from the east side of the city to an area inside the wall closer to the newly inhabited western portion of the city and possibly to protect the city&rsquo;s water supply during the siege of the Assyrian king Sennacherib (701 B.C.).</p>",,,,,19,4,,Melissa.jpg,,,90,28
